date	USD	RUB	BRENT
2011-01-21 00:00:00	146.89	4.91	97.6
2011-01-22 00:00:00	147.01	4.9	97.6
2011-01-23 00:00:00	147.01	4.9	97.6
2011-01-24 00:00:00	147.01	4.9	96.61
2011-01-25 00:00:00	146.86	4.92	95.25
2011-01-26 00:00:00	146.81	4.93	97.91
2011-01-27 00:00:00	146.8	4.93	97.39
2011-01-28 00:00:00	146.78	4.94	99.42
2011-01-29 00:00:00	146.83	4.95	99.42
2011-01-30 00:00:00	146.83	4.95	99.42
2011-01-31 00:00:00	146.83	4.95	101.01
2011-02-01 00:00:00	146.87	4.92	101.74
2011-02-02 00:00:00	146.96	4.95	102.34
2011-02-03 00:00:00	146.86	4.99	101.76
2011-02-04 00:00:00	146.75	5.01	99.83
2011-02-05 00:00:00	146.83	4.99	99.83
2011-02-06 00:00:00	146.83	4.99	99.83
2011-02-07 00:00:00	146.83	4.99	99.25
2011-02-08 00:00:00	146.73	5.0	99.92
2011-02-09 00:00:00	146.65	5.02	101.82
2011-02-10 00:00:00	146.47	5.0	100.87
2011-02-11 00:00:00	146.41	4.98	101.43
2011-02-12 00:00:00	146.43	5.0	101.43
2011-02-13 00:00:00	146.43	5.0	101.43
2011-02-14 00:00:00	146.43	5.0	103.08
2011-02-15 00:00:00	146.48	5.01	101.64
2011-02-16 00:00:00	146.35	5.0	103.78
2011-02-17 00:00:00	146.36	5.0	102.59
2011-02-18 00:00:00	146.3	5.0	102.52
2011-02-19 00:00:00	146.19	5.0	102.52
2011-02-20 00:00:00	146.19	5.0	102.52
2011-02-21 00:00:00	146.19	5.0	105.74
2011-02-22 00:00:00	146.16	5.02	105.78
2011-02-23 00:00:00	146.13	4.99	111.25
2011-02-24 00:00:00	146.08	5.0	111.36
2011-02-25 00:00:00	146.02	5.01	112.14
2011-02-26 00:00:00	146.0	5.05	112.14
2011-02-27 00:00:00	146.0	5.05	112.14
2011-02-28 00:00:00	146.0	5.05	111.8
2011-03-01 00:00:00	146.02	5.05	115.42
2011-03-02 00:00:00	145.9	5.08	116.35
2011-03-03 00:00:00	145.83	5.1	114.79
2011-03-04 00:00:00	145.79	5.16	115.97
2011-03-05 00:00:00	145.68	5.16	115.97
2011-03-06 00:00:00	145.58	5.17	115.97
2011-03-07 00:00:00	145.58	5.17	115.04
2011-03-08 00:00:00	145.58	5.17	113.06
2011-03-09 00:00:00	145.58	5.17	115.94
2011-03-10 00:00:00	145.7	5.15	115.43
2011-03-11 00:00:00	145.55	5.12	113.84
2011-03-12 00:00:00	145.66	5.08	113.84
2011-03-13 00:00:00	145.66	5.08	113.84
2011-03-14 00:00:00	145.66	5.08	113.67
2011-03-15 00:00:00	145.85	5.09	108.52
2011-03-16 00:00:00	146.0	5.08	110.62
2011-03-17 00:00:00	145.66	5.08	114.9
2011-03-18 00:00:00	145.79	5.09	113.93
2011-03-19 00:00:00	145.82	5.13	113.93
2011-03-20 00:00:00	145.82	5.13	113.93
2011-03-21 00:00:00	145.82	5.13	114.96
2011-03-22 00:00:00	145.82	5.13	115.7
2011-03-23 00:00:00	145.82	5.13	115.55
2011-03-24 00:00:00	145.82	5.13	115.72
2011-03-25 00:00:00	146.07	5.15	115.59
2011-03-26 00:00:00	145.62	5.15	115.59
2011-03-27 00:00:00	145.62	5.15	115.59
2011-03-28 00:00:00	145.62	5.15	114.8
2011-03-29 00:00:00	145.57	5.13	115.16
2011-03-30 00:00:00	145.59	5.13	115.13
2011-03-31 00:00:00	145.7	5.1	117.36
2011-04-01 00:00:00	145.7	5.13	118.7
2011-04-02 00:00:00	145.68	5.13	118.7
2011-04-03 00:00:00	145.68	5.13	118.7
2011-04-04 00:00:00	145.68	5.13	121.06
2011-04-05 00:00:00	145.81	5.16	122.22
2011-04-06 00:00:00	145.62	5.13	122.3
2011-04-07 00:00:00	145.43	5.15	122.67
2011-04-08 00:00:00	145.44	5.15	126.65
2011-04-09 00:00:00	145.4	5.18	126.65
2011-04-10 00:00:00	145.4	5.18	126.65
2011-04-11 00:00:00	145.4	5.18	123.98
2011-04-12 00:00:00	145.4	5.2	120.92
2011-04-13 00:00:00	145.37	5.17	122.88
2011-04-14 00:00:00	145.38	5.16	122.36
2011-04-15 00:00:00	145.31	5.14	123.45
2011-04-16 00:00:00	145.28	5.15	123.45
2011-04-17 00:00:00	145.28	5.15	123.45
2011-04-18 00:00:00	145.28	5.15	121.61
2011-04-19 00:00:00	145.3	5.16	121.33
2011-04-20 00:00:00	145.49	5.13	123.85
2011-04-21 00:00:00	145.53	5.17	123.99
2011-04-22 00:00:00	145.31	5.21	123.99
2011-04-23 00:00:00	145.29	5.19	123.99
2011-04-24 00:00:00	145.29	5.19	123.99
2011-04-25 00:00:00	145.29	5.19	123.66
2011-04-26 00:00:00	145.38	5.2	124.14
2011-04-27 00:00:00	145.46	5.23	125.13
2011-04-28 00:00:00	145.39	5.25	125.02
2011-04-29 00:00:00	145.57	5.3	125.89
2011-04-30 00:00:00	145.54	5.34	125.89
2011-05-01 00:00:00	145.54	5.34	125.89
2011-05-02 00:00:00	145.54	5.34	125.12
2011-05-03 00:00:00	145.54	5.34	122.45
2011-05-04 00:00:00	145.79	5.34	121.19
2011-05-05 00:00:00	145.8	5.35	110.8
2011-05-06 00:00:00	145.71	5.35	109.13
2011-05-07 00:00:00	145.68	5.25	109.13
2011-05-08 00:00:00	145.68	5.25	109.13
2011-05-09 00:00:00	145.68	5.25	115.9
2011-05-10 00:00:00	145.68	5.25	117.63
2011-05-11 00:00:00	145.9	5.26	112.57
2011-05-12 00:00:00	145.75	5.28	112.98
2011-05-13 00:00:00	145.74	5.21	113.83
2011-05-14 00:00:00	145.73	5.24	113.83
2011-05-15 00:00:00	145.73	5.24	113.83
2011-05-16 00:00:00	145.73	5.24	112.73
2011-05-17 00:00:00	145.79	5.18	109.99
2011-05-18 00:00:00	145.75	5.18	112.3
2011-05-19 00:00:00	145.6	5.19	111.42
2011-05-20 00:00:00	145.48	5.19	112.39
2011-05-21 00:00:00	145.22	5.2	112.39
2011-05-22 00:00:00	145.22	5.2	112.39
2011-05-23 00:00:00	145.22	5.2	110.1
2011-05-24 00:00:00	145.23	5.11	112.53
2011-05-25 00:00:00	145.38	5.12	114.93
2011-05-26 00:00:00	145.27	5.1	115.05
2011-05-27 00:00:00	145.17	5.15	115.03
2011-05-28 00:00:00	145.3	5.16	115.03
2011-05-29 00:00:00	145.3	5.16	115.03
2011-05-30 00:00:00	145.3	5.16	114.68
2011-05-31 00:00:00	145.34	5.18	116.73
2011-06-01 00:00:00	145.43	5.2	114.53
2011-06-02 00:00:00	145.33	5.19	115.54
2011-06-03 00:00:00	145.5	5.2	115.84
2011-06-04 00:00:00	145.53	5.22	115.84
2011-06-05 00:00:00	145.53	5.22	115.84
2011-06-06 00:00:00	145.53	5.22	114.48
2011-06-07 00:00:00	145.55	5.24	116.78
2011-06-08 00:00:00	145.47	5.25	117.85
2011-06-09 00:00:00	145.49	5.25	119.57
2011-06-10 00:00:00	145.48	5.25	118.78
2011-06-11 00:00:00	145.52	5.23	118.78
2011-06-12 00:00:00	145.52	5.23	118.78
2011-06-13 00:00:00	145.52	5.23	119.1
2011-06-14 00:00:00	145.74	5.21	120.16
2011-06-15 00:00:00	145.75	5.23	117.1
2011-06-16 00:00:00	145.74	5.22	114.02
2011-06-17 00:00:00	145.62	5.16	113.21
2011-06-18 00:00:00	145.92	5.18	113.21
2011-06-19 00:00:00	145.92	5.18	113.21
2011-06-20 00:00:00	145.92	5.18	111.69
2011-06-21 00:00:00	146.03	5.19	110.95
2011-06-22 00:00:00	145.84	5.21	114.21
2011-06-23 00:00:00	145.91	5.23	107.26
2011-06-24 00:00:00	146.0	5.2	105.12
2011-06-25 00:00:00	146.12	5.2	105.12
2011-06-26 00:00:00	146.12	5.2	105.12
2011-06-27 00:00:00	146.12	5.2	105.99
2011-06-28 00:00:00	146.27	5.16	108.78
2011-06-29 00:00:00	146.34	5.19	112.4
2011-06-30 00:00:00	146.25	5.22	112.48
2011-07-01 00:00:00	145.83	5.23	111.77
2011-07-02 00:00:00	145.8	5.23	111.77
2011-07-03 00:00:00	145.8	5.23	111.77
2011-07-04 00:00:00	145.8	5.23	111.39
2011-07-05 00:00:00	145.84	5.25	113.61
2011-07-06 00:00:00	145.71	5.23	113.62
2011-07-07 00:00:00	145.71	5.23	118.59
2011-07-08 00:00:00	145.49	5.19	118.33
2011-07-09 00:00:00	145.43	5.21	118.33
2011-07-10 00:00:00	145.43	5.21	118.33
2011-07-11 00:00:00	145.43	5.21	117.24
2011-07-12 00:00:00	145.62	5.17	117.75
2011-07-13 00:00:00	146.14	5.15	118.78
2011-07-14 00:00:00	146.13	5.18	118.32
2011-07-15 00:00:00	146.18	5.21	117.26
2011-07-16 00:00:00	146.03	5.19	117.26
2011-07-17 00:00:00	146.03	5.19	117.26
2011-07-18 00:00:00	146.03	5.19	116.05
2011-07-19 00:00:00	145.87	5.17	117.06
2011-07-20 00:00:00	146.31	5.21	118.15
2011-07-21 00:00:00	146.47	5.23	117.51
2011-07-22 00:00:00	146.21	5.23	118.67
2011-07-23 00:00:00	146.05	5.27	118.67
2011-07-24 00:00:00	146.05	5.27	118.67
2011-07-25 00:00:00	146.05	5.27	117.94
2011-07-26 00:00:00	145.9	5.27	118.28
2011-07-27 00:00:00	145.4	5.27	117.43
2011-07-28 00:00:00	145.52	5.31	117.36
2011-07-29 00:00:00	146.12	5.3	116.74
2011-07-30 00:00:00	146.14	5.27	116.74
2011-07-31 00:00:00	146.14	5.27	116.74
2011-08-01 00:00:00	146.14	5.27	116.81
2011-08-02 00:00:00	145.89	5.3	116.46
2011-08-03 00:00:00	146.14	5.25	113.23
2011-08-04 00:00:00	146.25	5.26	107.25
2011-08-05 00:00:00	146.46	5.25	109.37
2011-08-06 00:00:00	146.53	5.18	109.37
2011-08-07 00:00:00	146.53	5.18	109.37
2011-08-08 00:00:00	146.53	5.18	103.74
2011-08-09 00:00:00	146.65	5.15	102.57
2011-08-10 00:00:00	146.84	4.93	106.68
2011-08-11 00:00:00	147.04	4.99	108.02
2011-08-12 00:00:00	147.07	5.0	108.03
2011-08-13 00:00:00	147.18	5.01	108.03
2011-08-14 00:00:00	147.18	5.01	108.03
2011-08-15 00:00:00	147.18	5.01	109.91
2011-08-16 00:00:00	147.07	5.09	109.47
2011-08-17 00:00:00	146.89	5.11	110.6
2011-08-18 00:00:00	146.27	5.09	106.99
2011-08-19 00:00:00	146.29	5.05	108.62
2011-08-20 00:00:00	146.79	5.01	108.62
2011-08-21 00:00:00	146.79	5.01	108.62
2011-08-22 00:00:00	146.79	5.01	108.36
2011-08-23 00:00:00	146.7	5.03	109.31
2011-08-24 00:00:00	146.41	5.07	110.15
2011-08-25 00:00:00	146.39	5.06	110.62
2011-08-26 00:00:00	146.45	5.07	111.36
2011-08-27 00:00:00	146.43	5.07	111.36
2011-08-28 00:00:00	146.41	5.08	111.36
2011-08-29 00:00:00	146.41	5.08	111.88
2011-08-30 00:00:00	146.41	5.08	114.02
2011-08-31 00:00:00	146.41	5.08	114.85
2011-09-01 00:00:00	146.46	5.06	114.29
2011-09-02 00:00:00	146.64	5.06	112.33
2011-09-03 00:00:00	146.71	5.05	112.33
2011-09-04 00:00:00	146.71	5.05	112.33
2011-09-05 00:00:00	146.71	5.05	110.08
2011-09-06 00:00:00	146.8	5.0	112.89
2011-09-07 00:00:00	146.91	4.98	115.8
2011-09-08 00:00:00	146.87	4.98	114.55
2011-09-09 00:00:00	146.9	4.98	112.77
2011-09-10 00:00:00	147.11	4.94	112.77
2011-09-11 00:00:00	147.11	4.94	112.77
2011-09-12 00:00:00	147.11	4.94	112.25
2011-09-13 00:00:00	147.31	4.87	111.89
2011-09-14 00:00:00	147.34	4.87	112.4
2011-09-15 00:00:00	147.29	4.85	115.34
2011-09-16 00:00:00	147.08	4.82	112.22
2011-09-17 00:00:00	147.08	4.82	112.22
2011-09-18 00:00:00	147.08	4.82	112.22
2011-09-19 00:00:00	147.08	4.82	109.14
2011-09-20 00:00:00	147.1	4.76	110.54
2011-09-21 00:00:00	147.35	4.69	110.36
2011-09-22 00:00:00	147.38	4.69	105.49
2011-09-23 00:00:00	147.5	4.62	103.97
2011-09-24 00:00:00	147.68	4.62	103.97
2011-09-25 00:00:00	147.68	4.62	103.97
2011-09-26 00:00:00	147.68	4.62	103.94
2011-09-27 00:00:00	147.78	4.56	107.14
2011-09-28 00:00:00	147.71	4.58	103.81
2011-09-29 00:00:00	147.66	4.63	103.95
2011-09-30 00:00:00	147.87	4.64	102.76
2011-10-01 00:00:00	147.99	4.61	102.76
2011-10-02 00:00:00	147.99	4.61	102.76
2011-10-03 00:00:00	147.99	4.61	101.71
2011-10-04 00:00:00	148.19	4.56	99.79
2011-10-05 00:00:00	148.17	4.52	102.73
2011-10-06 00:00:00	148.2	4.53	105.73
2011-10-07 00:00:00	148.34	4.58	105.88
2011-10-08 00:00:00	148.36	4.6	105.88
2011-10-09 00:00:00	148.36	4.6	105.88
2011-10-10 00:00:00	148.36	4.6	108.95
2011-10-11 00:00:00	148.24	4.66	110.73
2011-10-12 00:00:00	148.08	4.68	111.36
2011-10-13 00:00:00	147.89	4.73	111.11
2011-10-14 00:00:00	147.72	4.73	114.68
2011-10-15 00:00:00	147.72	4.77	114.68
2011-10-16 00:00:00	147.72	4.77	114.68
2011-10-17 00:00:00	147.72	4.77	110.16
2011-10-18 00:00:00	147.87	4.82	111.15
2011-10-19 00:00:00	147.89	4.74	108.39
2011-10-20 00:00:00	147.85	4.77	109.76
2011-10-21 00:00:00	147.92	4.71	109.56
2011-10-22 00:00:00	148.0	4.72	109.56
2011-10-23 00:00:00	148.0	4.72	109.56
2011-10-24 00:00:00	148.0	4.72	111.45
2011-10-25 00:00:00	147.97	4.79	110.92
2011-10-26 00:00:00	147.96	4.85	108.91
2011-10-27 00:00:00	147.96	4.84	112.08
2011-10-28 00:00:00	147.85	4.89	109.91
2011-10-29 00:00:00	147.54	4.96	109.91
2011-10-30 00:00:00	147.54	4.96	109.91
2011-10-31 00:00:00	147.54	4.96	109.56
2011-11-01 00:00:00	147.77	4.9	109.54
2011-11-02 00:00:00	147.99	4.82	109.34
2011-11-03 00:00:00	148.04	4.85	110.83
2011-11-04 00:00:00	147.91	4.8	111.97
2011-11-05 00:00:00	147.94	4.85	111.97
2011-11-06 00:00:00	147.94	4.85	111.97
2011-11-07 00:00:00	147.94	4.85	114.56
2011-11-08 00:00:00	147.97	4.82	115.0
2011-11-09 00:00:00	147.98	4.86	112.31
2011-11-10 00:00:00	147.91	4.91	113.71
2011-11-11 00:00:00	148.08	4.82	114.16
2011-11-12 00:00:00	148.13	4.85	114.16
2011-11-13 00:00:00	148.13	4.85	114.16
2011-11-14 00:00:00	148.13	4.85	111.89
2011-11-15 00:00:00	148.14	4.88	112.39
2011-11-16 00:00:00	148.22	4.83	111.88
2011-11-17 00:00:00	148.08	4.83	108.22
2011-11-18 00:00:00	148.01	4.81	107.56
2011-11-19 00:00:00	148.02	4.79	107.56
2011-11-20 00:00:00	148.02	4.79	107.56
2011-11-21 00:00:00	148.02	4.79	106.88
2011-11-22 00:00:00	147.95	4.77	109.03
2011-11-23 00:00:00	147.57	4.76	107.02
2011-11-24 00:00:00	147.34	4.72	107.78
2011-11-25 00:00:00	147.2	4.69	106.4
2011-11-26 00:00:00	147.23	4.66	106.4
2011-11-27 00:00:00	147.23	4.66	106.4
2011-11-28 00:00:00	147.23	4.66	109.0
2011-11-29 00:00:00	147.48	4.71	110.82
2011-11-30 00:00:00	147.72	4.71	110.52
2011-12-01 00:00:00	147.69	4.71	108.99
2011-12-02 00:00:00	147.68	4.78	109.94
2011-12-03 00:00:00	147.59	4.8	109.94
2011-12-04 00:00:00	147.59	4.8	109.94
2011-12-05 00:00:00	147.59	4.8	109.81
2011-12-06 00:00:00	147.63	4.78	110.81
2011-12-07 00:00:00	147.65	4.75	109.53
2011-12-08 00:00:00	147.68	4.74	108.11
2011-12-09 00:00:00	147.64	4.72	108.62
2011-12-10 00:00:00	147.8	4.68	108.62
2011-12-11 00:00:00	147.8	4.68	108.62
2011-12-12 00:00:00	147.8	4.68	107.26
2011-12-13 00:00:00	147.87	4.7	109.5
2011-12-14 00:00:00	147.89	4.67	105.02
2011-12-15 00:00:00	147.96	4.66	105.09
2011-12-16 00:00:00	148.08	4.65	103.35
2011-12-17 00:00:00	148.08	4.65	103.35
2011-12-18 00:00:00	148.08	4.65	103.35
2011-12-19 00:00:00	148.08	4.65	103.64
2011-12-20 00:00:00	148.08	4.65	106.73
2011-12-21 00:00:00	148.27	4.62	107.71
2011-12-22 00:00:00	147.83	4.7	107.89
2011-12-23 00:00:00	147.99	4.7	107.96
2011-12-24 00:00:00	148.11	4.76	107.96
2011-12-25 00:00:00	148.11	4.76	107.96
2011-12-26 00:00:00	148.11	4.76	107.96
2011-12-27 00:00:00	148.08	4.75	109.27
2011-12-28 00:00:00	148.26	4.76	107.56
2011-12-29 00:00:00	148.28	4.68	108.01
2011-12-30 00:00:00	148.04	4.61	107.38
2011-12-31 00:00:00	148.4	4.61	107.38
2012-01-01 00:00:00	148.4	4.61	107.38
2012-01-02 00:00:00	148.4	4.61	107.38
2012-01-03 00:00:00	148.4	4.61	112.13
2012-01-04 00:00:00	148.4	4.61	113.7
2012-01-05 00:00:00	148.23	4.68	112.74
2012-01-06 00:00:00	148.08	4.65	113.06
2012-01-07 00:00:00	148.29	4.63	113.06
2012-01-08 00:00:00	148.29	4.63	113.06
2012-01-09 00:00:00	148.29	4.63	112.45
2012-01-10 00:00:00	148.54	4.66	113.28
2012-01-11 00:00:00	148.59	4.67	112.24
2012-01-12 00:00:00	148.4	4.68	111.26
2012-01-13 00:00:00	148.52	4.69	110.44
2012-01-14 00:00:00	148.17	4.68	110.44
2012-01-15 00:00:00	148.17	4.68	110.44
2012-01-16 00:00:00	148.17	4.68	111.2
2012-01-17 00:00:00	148.36	4.66	111.53
2012-01-18 00:00:00	148.35	4.71	110.66
2012-01-19 00:00:00	148.3	4.7	111.55
2012-01-20 00:00:00	148.2	4.71	109.86
2012-01-21 00:00:00	148.32	4.73	109.86
2012-01-22 00:00:00	148.32	4.73	109.86
2012-01-23 00:00:00	148.32	4.73	110.58
2012-01-24 00:00:00	148.44	4.74	110.03
2012-01-25 00:00:00	148.42	4.8	109.81
2012-01-26 00:00:00	148.61	4.86	110.79
2012-01-27 00:00:00	148.35	4.88	111.46
2012-01-28 00:00:00	148.37	4.88	111.46
2012-01-29 00:00:00	148.37	4.88	111.46
2012-01-30 00:00:00	148.37	4.88	110.75
2012-01-31 00:00:00	148.6	4.89	110.98
2012-02-01 00:00:00	148.56	4.92	111.56
2012-02-02 00:00:00	148.7	4.9	112.07
2012-02-03 00:00:00	148.61	4.91	114.58
2012-02-04 00:00:00	148.72	4.92	114.58
2012-02-05 00:00:00	148.72	4.92	114.58
2012-02-06 00:00:00	148.72	4.92	115.93
2012-02-07 00:00:00	148.66	4.91	116.23
2012-02-08 00:00:00	148.63	4.95	117.2
2012-02-09 00:00:00	148.59	5.0	118.59
2012-02-10 00:00:00	148.49	4.99	117.31
2012-02-11 00:00:00	148.37	4.97	117.31
2012-02-12 00:00:00	148.37	4.97	117.31
2012-02-13 00:00:00	148.37	4.97	117.93
2012-02-14 00:00:00	148.37	4.97	118.16
2012-02-15 00:00:00	148.37	4.93	118.93
2012-02-16 00:00:00	148.29	4.95	120.11
2012-02-17 00:00:00	148.12	4.89	119.58
2012-02-18 00:00:00	148.12	4.94	119.58
2012-02-19 00:00:00	148.12	4.94	119.58
2012-02-20 00:00:00	148.12	4.94	120.05
2012-02-21 00:00:00	148.11	4.97	121.66
2012-02-22 00:00:00	148.02	4.97	122.9
2012-02-23 00:00:00	148.01	4.97	123.62
2012-02-24 00:00:00	147.83	4.99	125.47
2012-02-25 00:00:00	147.62	5.03	125.47
2012-02-26 00:00:00	147.62	5.03	125.47
2012-02-27 00:00:00	147.62	5.03	124.17
2012-02-28 00:00:00	147.62	5.06	121.55
2012-02-29 00:00:00	147.65	5.1	122.66
2012-03-01 00:00:00	147.74	5.09	126.2
2012-03-02 00:00:00	147.78	5.04	123.65
2012-03-03 00:00:00	147.93	5.04	123.65
2012-03-04 00:00:00	147.93	5.04	123.65
2012-03-05 00:00:00	147.93	5.04	123.8
2012-03-06 00:00:00	147.95	5.05	121.98
2012-03-07 00:00:00	147.93	5.01	124.12
2012-03-08 00:00:00	147.96	4.98	125.44
2012-03-09 00:00:00	147.96	4.98	125.98
2012-03-10 00:00:00	147.96	4.98	125.98
2012-03-11 00:00:00	147.96	4.98	125.98
2012-03-12 00:00:00	147.99	5.03	125.34
2012-03-13 00:00:00	147.93	5.0	126.22
2012-03-14 00:00:00	147.95	5.01	124.97
2012-03-15 00:00:00	147.73	5.0	123.55
2012-03-16 00:00:00	147.51	5.0	125.81
2012-03-17 00:00:00	147.72	5.03	125.81
2012-03-18 00:00:00	147.72	5.03	125.81
2012-03-19 00:00:00	147.72	5.03	125.71
2012-03-20 00:00:00	147.71	5.05	124.12
2012-03-21 00:00:00	147.75	5.06	124.2
2012-03-22 00:00:00	147.75	5.06	123.14
2012-03-23 00:00:00	147.75	5.06	125.13
2012-03-24 00:00:00	147.75	5.06	125.13
2012-03-25 00:00:00	147.75	5.06	125.13
2012-03-26 00:00:00	147.75	5.06	125.65
2012-03-27 00:00:00	147.66	5.06	125.54
2012-03-28 00:00:00	147.75	5.11	124.16
2012-03-29 00:00:00	147.56	5.06	122.39
2012-03-30 00:00:00	147.65	5.04	122.88
2012-03-31 00:00:00	147.77	5.03	122.88
2012-04-01 00:00:00	147.77	5.03	122.88
2012-04-02 00:00:00	147.77	5.03	125.43
2012-04-03 00:00:00	147.92	5.03	124.86
2012-04-04 00:00:00	148.04	5.05	122.34
2012-04-05 00:00:00	148.11	5.03	123.43
2012-04-06 00:00:00	148.29	5.03	123.43
2012-04-07 00:00:00	148.07	5.02	123.43
2012-04-08 00:00:00	148.07	5.02	123.43
2012-04-09 00:00:00	148.07	5.02	122.67
2012-04-10 00:00:00	147.52	4.97	119.88
2012-04-11 00:00:00	147.58	4.98	120.18
2012-04-12 00:00:00	147.66	4.95	121.71
2012-04-13 00:00:00	147.64	5.01	121.83
2012-04-14 00:00:00	147.63	5.0	121.83
2012-04-15 00:00:00	147.63	5.0	121.83
2012-04-16 00:00:00	147.63	5.0	118.68
2012-04-17 00:00:00	147.5	4.96	118.78
2012-04-18 00:00:00	147.54	4.99	117.97
2012-04-19 00:00:00	147.64	5.0	118.0
2012-04-20 00:00:00	147.76	5.01	118.76
2012-04-21 00:00:00	147.96	5.01	118.76
2012-04-22 00:00:00	147.96	5.01	118.76
2012-04-23 00:00:00	147.96	5.01	118.71
2012-04-24 00:00:00	147.82	5.01	118.16
2012-04-25 00:00:00	147.67	5.02	119.12
2012-04-26 00:00:00	147.75	5.04	119.92
2012-04-27 00:00:00	147.9	5.05	119.83
2012-04-28 00:00:00	147.9	5.02	119.83
2012-04-29 00:00:00	147.89	5.05	119.83
2012-04-30 00:00:00	147.89	5.05	119.47
2012-05-01 00:00:00	147.89	5.05	119.66
2012-05-02 00:00:00	147.89	5.05	118.2
2012-05-03 00:00:00	148.06	5.03	116.08
2012-05-04 00:00:00	147.87	5.01	113.18
2012-05-05 00:00:00	147.95	5.0	113.18
2012-05-06 00:00:00	147.95	5.0	113.18
2012-05-07 00:00:00	147.95	5.0	113.16
2012-05-08 00:00:00	147.85	4.96	112.73
2012-05-09 00:00:00	147.94	4.93	113.2
2012-05-10 00:00:00	147.94	4.93	112.73
2012-05-11 00:00:00	147.82	4.9	112.26
2012-05-12 00:00:00	147.87	4.91	112.26
2012-05-13 00:00:00	147.87	4.91	112.26
2012-05-14 00:00:00	147.87	4.91	111.57
2012-05-15 00:00:00	148.0	4.87	112.24
2012-05-16 00:00:00	148.0	4.88	111.71
2012-05-17 00:00:00	147.94	4.77	107.49
2012-05-18 00:00:00	148.03	4.78	107.14
2012-05-19 00:00:00	147.72	4.71	107.14
2012-05-20 00:00:00	147.72	4.71	107.14
2012-05-21 00:00:00	147.72	4.71	108.81
2012-05-22 00:00:00	147.99	4.74	108.41
2012-05-23 00:00:00	147.89	4.75	105.56
2012-05-24 00:00:00	147.78	4.7	106.55
2012-05-25 00:00:00	147.67	4.66	106.83
2012-05-26 00:00:00	147.62	4.64	106.83
2012-05-27 00:00:00	147.62	4.64	106.83
2012-05-28 00:00:00	147.62	4.64	107.11
2012-05-29 00:00:00	148.02	4.64	106.68
2012-05-30 00:00:00	147.96	4.6	103.47
2012-05-31 00:00:00	147.91	4.54	101.87
2012-06-01 00:00:00	148.06	4.49	98.43
2012-06-02 00:00:00	148.02	4.37	98.43
2012-06-03 00:00:00	148.02	4.37	98.43
2012-06-04 00:00:00	148.02	4.37	98.85
2012-06-05 00:00:00	148.76	4.38	98.84
2012-06-06 00:00:00	148.83	4.46	100.64
2012-06-07 00:00:00	148.89	4.58	99.93
2012-06-08 00:00:00	148.64	4.6	99.47
2012-06-09 00:00:00	148.64	4.52	99.47
2012-06-10 00:00:00	148.64	4.52	99.47
2012-06-11 00:00:00	148.64	4.52	98.0
2012-06-12 00:00:00	148.7	4.6	97.14
2012-06-13 00:00:00	148.83	4.53	97.13
2012-06-14 00:00:00	148.9	4.56	97.03
2012-06-15 00:00:00	148.96	4.57	97.61
2012-06-16 00:00:00	148.99	4.59	97.61
2012-06-17 00:00:00	148.99	4.59	97.61
2012-06-18 00:00:00	148.99	4.59	96.05
2012-06-19 00:00:00	148.92	4.62	95.76
2012-06-20 00:00:00	148.88	4.54	92.69
2012-06-21 00:00:00	148.8	4.58	89.23
2012-06-22 00:00:00	148.99	4.54	90.98
2012-06-23 00:00:00	149.17	4.47	90.98
2012-06-24 00:00:00	149.17	4.47	90.98
2012-06-25 00:00:00	149.17	4.47	91.01
2012-06-26 00:00:00	149.22	4.5	93.02
2012-06-27 00:00:00	149.31	4.5	93.5
2012-06-28 00:00:00	149.32	4.54	91.36
2012-06-29 00:00:00	149.17	4.51	97.8
2012-06-30 00:00:00	149.42	4.54	97.8
2012-07-01 00:00:00	149.42	4.54	97.8
2012-07-02 00:00:00	149.42	4.54	97.34
2012-07-03 00:00:00	149.29	4.6	100.68
2012-07-04 00:00:00	149.45	4.59	99.77
2012-07-05 00:00:00	149.53	4.64	100.7
2012-07-06 00:00:00	149.57	4.6	98.19
2012-07-07 00:00:00	149.57	4.6	98.19
2012-07-08 00:00:00	149.57	4.6	98.19
2012-07-09 00:00:00	149.57	4.6	100.32
2012-07-10 00:00:00	149.7	4.52	97.97
2012-07-11 00:00:00	149.86	4.57	100.23
2012-07-12 00:00:00	149.91	4.57	101.07
2012-07-13 00:00:00	149.89	4.58	102.4
2012-07-14 00:00:00	149.86	4.59	102.4
2012-07-15 00:00:00	149.86	4.59	102.4
2012-07-16 00:00:00	149.86	4.59	103.55
2012-07-17 00:00:00	149.95	4.59	104.0
2012-07-18 00:00:00	149.89	4.63	105.16
2012-07-19 00:00:00	149.66	4.62	107.8
2012-07-20 00:00:00	149.56	4.66	106.83
2012-07-21 00:00:00	149.51	4.68	106.83
2012-07-22 00:00:00	149.51	4.68	106.83
2012-07-23 00:00:00	149.51	4.68	103.26
2012-07-24 00:00:00	149.74	4.62	103.42
2012-07-25 00:00:00	149.92	4.59	104.38
2012-07-26 00:00:00	150.03	4.56	105.26
2012-07-27 00:00:00	150.03	4.59	106.47
2012-07-28 00:00:00	149.93	4.64	106.47
2012-07-29 00:00:00	149.93	4.64	106.47
2012-07-30 00:00:00	149.93	4.64	106.2
2012-07-31 00:00:00	149.93	4.66	104.92
2012-08-01 00:00:00	150.01	4.65	105.96
